resolutionDurationHours,processing_steps,issue_comments_count,isComplex,timePerStepHours,wfe_reopened,issue_type,resolutionSpeedCategory,sla_violated,cluster
60534.65135083334,1,36,0,60534.65135111111,0,ticket,slow,1,1
4198.321388888889,1,34,0,4198.321388888889,0,ticket,medium,0,0
5403.009166666667,1,4,0,5403.009166666667,0,ticket,medium,0,0
53098.30023972222,1,0,0,53098.30024,0,subtask,slow,1,1
64634.19199944445,1,0,0,64634.19199944445,0,subtask,slow,1,1
47884.98410666667,1,3,0,47884.98410666667,0,ticket,slow,1,1
26840.390870555555,1,0,0,26840.390871111114,0,subtask,slow,1,0
35767.551745000004,1,3,0,35767.55174527778,0,ticket,slow,1,1
78316.22245388888,1,6,0,78316.22245444445,0,subtask,slow,1,1
44070.5336725,1,9,0,44070.53367305555,0,ticket,slow,1,1
47814.31913361111,1,9,0,47814.31913388889,0,ticket,slow,1,1
47718.98130166667,1,2,0,47718.98130194445,0,ticket,slow,1,1
52972.69713861111,1,15,0,52972.69713916667,0,ticket,slow,1,1
40974.68871472222,1,4,0,40974.68871527778,0,ticket,slow,1,1
48344.54312638889,1,9,0,48344.54312638889,0,ticket,slow,1,1
47863.185785,1,3,0,47863.185785277776,0,ticket,slow,1,1
60538.43948527778,1,7,0,60538.43948555556,0,ticket,slow,1,1
60537.966409444445,1,3,0,60537.96640972222,0,ticket,slow,1,1
46539.35939472223,1,2,0,46539.359395,0,subtask,slow,1,1
957.5113033333332,9,21,0,106.39014608024692,0,ticket,medium,0,0
47115.88668083333,1,1,0,47115.88668111111,0,ticket,slow,1,1
40852.03891055556,1,3,0,40852.03891055556,0,ticket,slow,1,1
33417.633181666664,1,3,0,33417.633181944446,0,ticket,slow,1,1
42724.720385,1,5,0,42724.720385277775,0,ticket,slow,1,1
48438.47118222222,1,3,0,48438.4711825,0,ticket,slow,1,1
47840.22292638889,1,6,0,47840.22292666667,0,ticket,slow,1,1
39630.754411388894,1,2,0,39630.754412222224,0,subtask,slow,1,1
486.3679466666667,10,7,1,48.63679488888889,0,ticket,medium,0,2
101.494125,3,7,0,33.831375648148146,0,hd service,fast,0,0
22392.55751361111,1,5,0,22392.55751388889,0,ticket,slow,1,0
28828.2375625,1,4,0,28828.237562777776,0,ticket,slow,1,1
33050.81831861111,1,8,0,33050.81831888889,0,ticket,slow,1,1
379.7887388888889,7,4,1,54.255544325396826,0,ticket,medium,0,2
1191.401147777778,5,22,0,238.28022994444447,0,service,medium,0,0
55092.98580527778,1,7,0,55092.98580555556,0,ticket,slow,1,1
57677.53884083333,1,27,0,57677.53884111111,0,ticket,slow,1,1
55236.50403416667,1,7,0,55236.50403444444,0,ticket,slow,1,1
28035.890678333333,1,6,0,28035.89067861111,0,ticket,slow,1,0
47242.68031722222,1,13,0,47242.6803175,0,ticket,slow,1,1
18.77085361111111,4,6,0,4.692713819444444,0,ticket,fast,0,0
70110.88968305556,1,2,0,70110.88968361111,0,subtask,slow,1,1
70593.84958333333,1,2,0,70593.84958361111,0,subtask,slow,1,1
37849.78200027778,1,1,0,37849.78200055556,0,ticket,slow,1,1
37954.63576805555,1,37,0,37954.63576805555,0,ticket,slow,1,1
37954.46132583333,1,3,0,37954.46132611111,0,ticket,slow,1,1
68548.19515027778,1,2,0,68548.19515027778,0,subtask,slow,1,1
68836.1681388889,1,3,0,68836.16813916666,0,subtask,slow,1,1
42505.247271388886,1,0,0,42505.24727166667,0,subtask,slow,1,1
42505.18993388889,1,4,0,42505.18993416667,0,subtask,slow,1,1
42273.205271666666,1,8,0,42273.205271666666,0,ticket,slow,1,1
166.92777777777778,4,0,0,41.73194444444445,0,bug,fast,0,0
48892.555644444445,1,8,0,48892.55564472223,0,ticket,slow,1,1
57656.91776888889,1,21,0,57656.91776916667,0,ticket,slow,1,1
13586.413611111111,3,1,0,4528.804537037037,0,ticket,slow,1,0
631.6938888888889,1,6,0,631.6938888888889,0,ticket,medium,0,0
67255.07167027779,1,3,0,67255.07167055555,0,subtask,slow,1,1
64660.60444972222,1,2,0,64660.604450000006,0,subtask,slow,1,1
645.5466666666666,1,7,0,645.5466666666666,0,ticket,medium,0,0
45846.41286805555,1,7,0,45846.41286833333,0,ticket,slow,1,1
641.6222222222223,1,19,0,641.6222222222223,0,ticket,medium,0,0
28567.39224527778,1,4,0,28567.39224555556,0,ticket,slow,1,0
627.1330555555555,1,3,0,627.1330555555555,0,ticket,medium,0,0
27219.61003333333,1,8,0,27219.61003333333,0,ticket,slow,1,0
39385.31704194445,1,7,0,39385.31704194445,0,ticket,slow,1,1
28063.17957777778,1,4,0,28063.17957805556,0,ticket,slow,1,0
21387.494465833337,1,2,0,21387.494465833337,0,ticket,slow,1,0
27889.67651138889,1,33,0,27889.67651166667,0,ticket,slow,1,1
42409.18947222222,1,0,0,42409.1894725,0,ticket,slow,1,1
42339.13312611111,1,9,0,42339.13312666667,0,ticket,slow,1,1
2682.4675,1,41,0,2682.4675,0,ticket,medium,0,0
13342.2425,3,0,0,4447.4141666666665,0,ticket,slow,1,0
2666.355833333333,1,6,0,2666.355833333333,0,ticket,medium,0,0
357.1138888888889,1,6,0,357.1138888888889,0,ticket,medium,0,0
49422.599695,1,3,0,49422.59969527778,0,ticket,slow,1,1
28225.511235555558,1,3,0,28225.511235555558,0,ticket,slow,1,0
3284.895,1,16,0,3284.895,0,ticket,medium,0,0
3890.6880555555554,1,5,0,3890.6880555555554,0,ticket,medium,0,0
3884.302777777778,1,5,0,3884.302777777778,0,ticket,medium,0,0
3886.526666666666,1,4,0,3886.526666666666,0,ticket,medium,0,0
3896.971111111111,1,18,0,3896.971111111111,0,ticket,medium,0,0
3896.224722222222,1,0,0,3896.224722222222,0,ticket,medium,0,0
33415.0889175,1,6,0,33415.08891777778,0,ticket,slow,1,1
30896.280182222225,1,1,0,30896.2801825,0,ticket,slow,1,1
45414.46964972222,1,4,0,45414.46965,0,ticket,slow,1,1
48890.19791833334,1,10,0,48890.19791888889,0,ticket,slow,1,1
7727.753345833334,8,8,1,965.9691690625,0,service,medium,0,2
23170.18138888889,1,15,0,23170.181666666667,0,ticket,slow,1,0
63176.37001555556,1,5,0,63176.37001583334,0,ticket,slow,1,1
48744.59908,1,19,0,48744.59908055556,0,ticket,slow,1,1
57630.97534388889,1,4,0,57630.97534444445,0,ticket,slow,1,1
55974.9404225,1,0,0,55974.94042333333,0,subtask,slow,1,1
44309.19353638889,1,10,0,44309.193536666666,0,subtask,slow,1,1
52065.45900111112,1,1,0,52065.45900111112,0,subtask,slow,1,1
63173.83856027778,1,0,0,63173.83856055555,0,subtask,slow,1,1
48486.43089777778,1,2,0,48486.43089805556,0,ticket,slow,1,1
52515.12009444444,1,2,0,52515.12009444444,0,ticket,slow,1,1
48771.687418333335,1,19,0,48771.68741861111,0,ticket,slow,1,1
55998.442868888895,1,1,0,55998.44286944445,0,subtask,slow,1,1
63022.16694416667,4,0,1,15755.541736319445,1,subtask,slow,1,4
314.6631008333333,5,11,0,62.93262061111112,0,ticket,medium,0,0
2.256858333333333,5,4,1,0.4513724444444444,0,ticket,fast,0,2
70539.7005025,1,7,0,70539.70050277778,0,ticket,slow,1,1
52638.204049444445,1,5,0,52638.20404972222,0,subtask,slow,1,1
33151.76009416667,1,8,0,33151.76009444444,0,ticket,slow,1,1
358.2775,2,0,0,179.13875,0,ticket,medium,0,0
45340.60536638889,1,3,0,45340.60536666666,0,ticket,slow,1,1
43518.36716527778,1,10,0,43518.36716555556,0,ticket,slow,1,1
48846.62810472222,1,26,0,48846.62810472222,0,ticket,slow,1,1
1729.1646227777778,6,15,0,288.19410407407406,0,ticket,medium,0,0
24320.01466027777,1,15,0,24320.01466027777,0,subtask,slow,1,0
47547.26034472222,1,13,0,47547.260345,0,subtask,slow,1,1
45009.3456425,1,9,0,45009.34564305555,0,subtask,slow,1,1
3454.5969444444445,1,3,0,3454.5969444444445,0,ticket,medium,0,0
3486.8580555555554,2,2,0,1743.4290277777775,0,ticket,medium,0,0
16370.644166666669,1,0,0,16370.644166666669,0,ticket,slow,1,0
16370.326944444443,1,0,0,16370.326944444443,0,ticket,slow,1,0
51940.44513416667,1,12,0,51940.445134444446,0,ticket,slow,1,1
45081.59197833334,1,1,0,45081.59197833334,0,ticket,slow,1,1
406.9372836111111,9,24,1,45.21525404320988,0,service,medium,0,2
41722.06637583334,1,1,0,41722.066376388895,0,ticket,slow,1,1
49426.38203555556,1,5,0,49426.38203583333,0,ticket,slow,1,1
49066.18089722222,1,7,0,49066.1808975,0,ticket,slow,1,1
61856.46658194444,1,20,0,61856.46658222222,0,ticket,slow,1,1
2.655697777777778,5,7,0,0.5311399444444445,0,ticket,fast,0,0
117.80698444444444,4,5,0,29.451746597222225,0,service,fast,0,0
69751.63630694445,1,2,0,69751.63630694445,0,subtask,slow,1,1
67396.27795611111,1,0,0,67396.27795666666,0,subtask,slow,1,1
3430.8722222222223,1,4,0,3430.8722222222223,0,ticket,medium,0,0
61132.79800944444,1,2,0,61132.798009722224,0,subtask,slow,1,1
14791.881388888887,3,0,0,4930.62712962963,0,ticket,slow,1,0
40970.22915583333,1,1,0,40970.22915638889,0,subtask,slow,1,1
24140.021944444445,1,3,0,24140.021944444445,0,ticket,slow,1,0
20082.096666666668,1,2,0,20082.096666666668,0,ticket,slow,1,0
1893.7941666666663,1,3,0,1893.7941666666663,0,ticket,medium,0,0
1903.5908333333332,2,33,0,951.7954166666668,0,ticket,medium,0,0
49087.8027825,1,10,0,49087.80278277778,0,ticket,slow,1,1
49085.39624083333,1,9,0,49085.39624111111,0,ticket,slow,1,1
33128.1260225,1,8,0,33128.126022777775,0,ticket,slow,1,1
40952.5163425,1,6,0,40952.51634277777,0,ticket,slow,1,1
40953.019497500005,1,5,0,40953.01949805555,0,ticket,slow,1,1
49178.36633888889,1,2,0,49178.36633916667,0,ticket,slow,1,1
49083.08176444445,1,7,0,49083.08176444445,0,ticket,slow,1,1
61856.29136166667,1,4,0,61856.29136194445,0,ticket,slow,1,1
53722.116550833336,1,22,0,53722.11655111111,0,ticket,slow,1,1
47024.58950888889,1,2,0,47024.58950916667,0,ticket,slow,1,1
16368.899722222222,3,0,0,5456.299907407408,0,ticket,slow,1,0
62359.76397416667,1,12,0,62359.763974444446,0,ticket,slow,1,1
57363.62791083333,1,4,0,57363.62791111111,0,ticket,slow,1,1
48846.809283055554,1,15,0,48846.80928333333,0,ticket,slow,1,1
48789.53816944445,1,3,0,48789.53816972223,0,ticket,slow,1,1
62332.017555555554,1,3,0,62332.017555833336,0,subtask,slow,1,1
48606.85878527778,1,6,0,48606.85878555555,0,subtask,slow,1,1
57582.939410833336,1,3,0,57582.93941111111,0,subtask,slow,1,1
53098.15593027778,1,0,0,53098.15593055556,0,subtask,slow,1,1
53098.178682777776,1,0,0,53098.17868333333,0,subtask,slow,1,1
53095.620917222215,1,1,0,53095.6209175,0,subtask,slow,1,1
53098.215912777785,1,0,0,53098.21591305556,0,subtask,slow,1,1
63656.80151138889,1,3,0,63656.801511666665,0,subtask,slow,1,1
53098.196793333336,1,0,0,53098.19679361111,0,subtask,slow,1,1
59431.120490277775,1,9,0,59431.12049055556,0,subtask,slow,1,1
40953.38385861111,1,19,0,40953.38385888888,0,ticket,slow,1,1
0.1913419444444444,3,2,0,0.0637812962962963,0,service,fast,0,0
68.03724944444444,4,12,0,17.009315,0,ticket,fast,0,0
26715.643863888887,1,1,0,26715.643864166665,0,subtask,slow,1,0
22805.96002833333,1,5,0,22805.96002833333,0,subtask,slow,1,0
29565.842642777778,1,2,0,29565.84264305556,0,ticket,slow,1,1
18765.82277777778,1,0,0,18765.82305555556,0,ticket,slow,1,0
5830.741944444444,1,2,0,5830.741944444444,0,ticket,medium,0,0
70517.25824444444,1,8,0,70517.25824472222,0,subtask,slow,1,1
15668.208611111111,2,19,0,7834.104305555556,0,subtask,slow,1,0
2540.1766666666667,1,12,0,2540.1766666666667,0,ticket,medium,0,0
15454.529722222222,1,0,0,15454.529722222222,0,ticket,slow,1,0
2520.889166666667,1,14,0,2520.889166666667,0,ticket,medium,0,0
13508.60611111111,1,0,0,13508.60611111111,0,ticket,slow,1,0
65527.35791861111,1,3,0,65527.35791888888,0,ticket,slow,1,1
508.7586111111111,1,2,0,508.7586111111111,0,ticket,medium,0,0
13438.780833333334,1,0,0,13438.780833333334,0,ticket,slow,1,0
1.5553625,4,3,0,0.3888602083333334,0,ticket,fast,0,0
1344.0330555555556,1,4,0,1344.0330555555556,0,ticket,medium,0,0
0.0788888888888888,1,0,0,0.0788888888888888,0,ticket,fast,0,0
57481.52780777778,1,13,0,57481.52780805556,0,subtask,slow,1,1
41000.44915166667,1,15,0,41000.44915194444,0,ticket,slow,1,1
25203.2035575,1,8,0,25203.20355777778,0,subtask,slow,1,0
54155.80433305556,1,3,0,54155.80433333333,0,subtask,slow,1,1
48778.51541333333,1,1,0,48778.515414444446,0,ticket,slow,1,1
45992.46195916667,1,4,0,45992.461959444445,0,ticket,slow,1,1
56767.571572500005,1,14,0,56767.57157277778,0,ticket,slow,1,1
63052.7369575,1,2,0,63052.73695777778,0,ticket,slow,1,1
172.4263575,4,7,0,43.10659006944445,0,ticket,fast,0,0
22109.19018055556,1,6,0,22109.19018055556,0,ticket,slow,1,0
49607.121345277774,1,4,0,49607.121345277774,0,ticket,slow,1,1
56833.40159555555,1,4,0,56833.40159583333,0,ticket,slow,1,1
56838.37188055556,1,6,0,56838.371880833336,0,ticket,slow,1,1
61755.48379,1,12,0,61755.48379027778,0,ticket,slow,1,1
61755.83312527777,1,7,0,61755.83312555555,0,ticket,slow,1,1
55990.80962861111,1,13,0,55990.80962888889,0,ticket,slow,1,1
61755.46063944444,1,8,0,61755.46063944444,0,ticket,slow,1,1
61734.48061138889,1,7,0,61734.480611666666,0,ticket,slow,1,1
56960.21573333333,1,2,0,56960.21573333333,0,subtask,slow,1,1
63032.07588055555,1,4,0,63032.07588111111,0,ticket,slow,1,1
56790.330817222224,1,7,0,56790.3308175,0,subtask,slow,1,1
38168.275005,1,4,0,38168.27500527778,0,ticket,slow,1,1
1.9306541666666663,5,5,1,0.3861314444444444,0,ticket,fast,0,2
29165.014795555555,1,1,0,29165.014795555555,0,ticket,slow,1,1
22735.552177222224,1,0,0,22735.5521775,0,subtask,slow,1,0
1517.3827833333332,5,6,0,303.476557,0,project,medium,0,0
39678.86183166667,1,1,0,39678.86183194444,0,ticket,slow,1,1
44721.35017611111,1,21,0,44721.35017611111,0,ticket,slow,1,1
47335.61381111112,1,24,0,47335.61381111112,0,ticket,slow,1,1
47210.97842777778,1,1,0,47210.978428055554,0,ticket,slow,1,1
71589.35375944445,1,7,0,71589.35375972222,0,ticket,slow,1,1
47211.625704722224,1,7,0,47211.62570527778,0,ticket,slow,1,1
47210.023485,1,1,0,47210.02348527777,0,ticket,slow,1,1
52975.7164775,1,0,0,52975.71647805556,0,ticket,slow,1,1
52975.65724805556,1,0,0,52975.65724861111,0,ticket,slow,1,1
47335.62320472222,1,4,0,47335.623205,0,ticket,slow,1,1
48943.31058805556,1,4,0,48943.31058861111,0,ticket,slow,1,1
291.1184794444444,4,9,0,72.77962027777778,0,ticket,medium,0,0
4631.684716388889,13,50,1,356.28344002136754,3,service,medium,0,4
39607.74170333333,1,3,0,39607.74170388889,0,ticket,slow,1,1
46184.8949775,1,3,0,46184.894977777774,0,ticket,slow,1,1
43132.33582166667,1,3,0,43132.33582194444,0,ticket,slow,1,1
1844.5752777777775,1,6,0,1844.5752777777775,0,ticket,medium,0,0
0.0186111111111111,1,0,0,0.0186111111111111,0,story,fast,0,0
30937.493486666663,1,0,0,30937.493486666663,0,ticket,slow,1,1
29832.1834725,1,0,0,29832.18347277778,0,ticket,slow,1,1
30966.244609722224,1,4,0,30966.24461,0,ticket,slow,1,1
29832.203192222223,1,20,0,29832.2031925,0,ticket,slow,1,1
42485.52172722222,1,3,0,42485.5217275,0,ticket,slow,1,1
42365.34085916667,1,3,0,42365.34085944445,0,ticket,slow,1,1
62738.89949777778,1,34,0,62738.89949888889,0,ticket,slow,1,1
38234.63806527777,1,7,0,38234.63806555556,0,ticket,slow,1,1
647.6569786111112,3,6,0,215.8856603703704,0,ticket,medium,0,0
3235.875833333333,1,4,0,3235.875833333333,0,ticket,medium,0,0
3217.307222222222,1,6,0,3217.307222222222,0,ticket,medium,0,0
16125.645555555557,1,0,0,16125.645555555557,0,ticket,slow,1,0
3188.478055555556,1,14,0,3188.478055555556,0,ticket,medium,0,0
3188.1827777777776,1,3,0,3188.1827777777776,0,ticket,medium,0,0
17926.03777777778,1,0,0,17926.03777777778,0,ticket,slow,1,0
290.5158333333333,2,2,0,145.25791666666666,0,story,medium,0,0
8349.774722222222,1,3,0,8349.774722222222,0,subtask,medium,0,0
29191.175151944448,1,5,0,29191.175151944448,0,subtask,slow,1,1
36.23040527777778,4,4,0,9.057603333333333,0,ticket,fast,0,0
58393.28137361111,1,5,0,58393.28137361111,0,ticket,slow,1,1
23958.58236083333,1,3,0,23958.582361111112,0,ticket,slow,1,0
19654.246666666662,1,0,0,19654.246666666662,0,ticket,slow,1,0
1.996217222222222,3,4,0,0.6654063888888889,0,service,fast,0,0
51101.99669166667,1,1,0,51101.99669222222,0,ticket,slow,1,1
37491.94925444445,1,2,0,37491.94925472223,0,ticket,slow,1,1
41024.39618416667,1,2,0,41024.39618444444,0,ticket,slow,1,1
1172.5300408333333,6,14,0,195.4216737962963,0,ticket,medium,0,0
648.1731813888889,4,9,0,162.0432959027778,0,hd service,medium,0,0
14551.07888888889,1,2,0,14551.07888888889,0,subtask,slow,1,0
8543.266111111112,1,9,0,8543.266111111112,0,subtask,medium,0,0
57265.46186694444,1,22,0,57265.46186722222,0,ticket,slow,1,1
8488.84861111111,1,11,0,8488.84861111111,0,subtask,medium,0,0
58497.36382972222,1,44,0,58497.36382972222,0,subtask,slow,1,1
8418.029444444444,1,4,0,8418.029444444444,0,subtask,medium,0,0
56672.22819138889,1,1,0,56672.22819166667,0,subtask,slow,1,1
46738.108145,1,0,0,46738.10814527778,0,subtask,slow,1,1
53098.28221083333,1,0,0,53098.28221083333,0,subtask,slow,1,1
55494.73295111112,1,2,0,55494.73295138889,0,ticket,slow,1,1
170.9490261111111,4,7,0,42.73725687500001,0,ticket,fast,0,0
58327.01477,1,2,0,58327.01477027778,0,subtask,slow,1,1
29162.868285,1,6,0,29162.868285,0,ticket,slow,1,1
29231.45110166667,1,8,0,29231.451101944444,0,ticket,slow,1,1
42409.18022944444,1,6,0,42409.18022944444,0,ticket,slow,1,1
57193.475278888895,1,19,0,57193.47527916667,0,ticket,slow,1,1
174.80604833333334,6,7,0,29.13434171296296,0,hd service,fast,0,0
141.22612416666666,4,7,0,35.306531319444446,0,ticket,fast,0,0
62310.149436388885,1,5,0,62310.14943666667,0,ticket,slow,1,1
3.7136977777777775,5,6,1,0.7427399444444445,0,hd service,fast,0,2
20908.61399805556,1,4,0,20908.61399833333,0,ticket,slow,1,0
55492.10142583333,1,0,0,55492.10142611111,0,subtask,slow,1,1
356.8495594444445,6,22,0,59.47492800925927,0,ticket,medium,0,0
24194.375776111112,1,0,0,24194.37577638889,0,ticket,slow,1,0
28590.455537222224,1,6,0,28590.4555375,0,ticket,slow,1,0
51056.12447444445,1,5,0,51056.12447472222,0,ticket,slow,1,1
9360.523888888889,1,7,0,9360.523888888889,0,subtask,medium,0,0
9383.119722222222,1,4,0,9383.119722222222,0,subtask,medium,0,0
55473.140454444445,1,1,0,55473.14045472222,0,subtask,slow,1,1
9385.573888888888,2,1,0,4692.786944444444,0,subtask,medium,0,0
55489.13748444444,1,5,0,55489.13748472222,0,subtask,slow,1,1
63032.82532083333,1,37,0,63032.82532111111,0,ticket,slow,1,1
62329.53895055556,1,33,0,62329.53895194444,0,subtask,slow,1,1
30291.96087361111,1,3,0,30291.96087361111,0,subtask,slow,1,1
62282.21796083334,1,0,0,62282.21796111111,0,subtask,slow,1,1
666.6140788888889,4,21,0,166.65352020833333,0,ticket,medium,0,0
2932.362651666667,4,3,0,733.09066375,0,service,medium,0,0
35496.377080555554,1,7,0,35496.377080833336,0,ticket,slow,1,1
64305.995875,1,1,0,64305.995875277775,0,subtask,slow,1,1
173.73109444444444,4,3,0,43.43277395833333,0,service,fast,0,0
52829.514602777774,1,9,0,52829.51460305556,0,ticket,slow,1,1
44763.22977277778,1,5,0,44763.22977305556,0,ticket,slow,1,1
71257.99171083333,1,3,0,71257.99171111111,0,subtask,slow,1,1
57436.65399333333,1,1,0,57436.65399361112,0,subtask,slow,1,1
1.4675874999999998,4,4,0,0.3668979861111111,0,ticket,fast,0,0
57774.2740075,1,30,0,57774.27400805555,0,subtask,slow,1,1
48537.757175833336,1,4,0,48537.75717611111,0,ticket,slow,1,1
983.086860277778,7,32,0,140.44098031746032,0,hd service,medium,0,0
72.53888888888889,4,2,0,18.134722222222223,0,story,fast,0,0
37805.93318166667,1,2,0,37805.93318166667,0,subtask,slow,1,1
41386.87080083333,1,4,0,41386.87080111111,0,ticket,slow,1,1
65242.020973888895,1,26,0,65242.02097444445,0,ticket,slow,1,1
0.0669444444444444,2,0,0,0.0334722222222222,0,ticket,fast,0,0
1703.2516613888888,4,26,0,425.8129158333333,0,ticket,medium,0,0
24199.20387861111,1,15,0,24199.20387888889,0,ticket,slow,1,0
0.0630419444444444,3,2,0,0.0210148148148148,0,ticket,fast,0,0
62118.36379638889,1,4,0,62118.36379666667,0,ticket,slow,1,1
62021.92352444444,1,7,0,62021.923524722224,0,subtask,slow,1,1
62195.28410861112,1,3,0,62195.28410888889,0,ticket,slow,1,1
25489.844444444443,1,51,0,25489.844444444443,0,ticket,slow,1,0
44021.56375722222,1,7,0,44021.563757777774,0,ticket,slow,1,1
65217.03316916667,1,5,0,65217.03316944445,0,ticket,slow,1,1
65355.35967444445,1,1,0,65355.35967472222,0,subtask,slow,1,1
47044.02067166667,1,3,0,47044.020683333336,0,subtask,slow,1,1
37804.93636694444,1,15,0,37804.93636722222,0,ticket,slow,1,1
37806.16768111112,1,8,0,37806.16768111112,0,ticket,slow,1,1
42771.81897416667,1,2,0,42771.818974444446,0,ticket,slow,1,1
42203.98507111112,1,8,0,42203.98507138889,0,ticket,slow,1,1
143.28333333333333,2,0,0,71.64166666666667,0,ticket,fast,0,0
49898.095843333336,1,11,0,49898.095843333336,0,subtask,slow,1,1
55973.998844444446,1,2,0,55973.99884472222,0,subtask,slow,1,1
55945.27959444445,1,3,0,55945.27959472223,0,subtask,slow,1,1
49880.16571277778,1,1,0,49880.16571333333,0,subtask,slow,1,1
62024.08323638888,1,6,0,62024.08323638888,0,subtask,slow,1,1
25.177535,4,5,0,6.294384583333334,0,service,fast,0,0
88.27486388888889,2,8,0,44.13743236111112,0,vacation,fast,0,0
1966.5083333333332,1,5,0,1966.5083333333332,0,ticket,medium,0,0
52542.90245638889,1,1,0,52542.90245666667,0,ticket,slow,1,1
1428.3009508333334,12,28,0,119.02507944444444,0,ticket,medium,0,2
41386.30025666666,1,1,0,41386.30025694445,0,subtask,slow,1,1
37801.38958138889,1,2,0,37801.38958194445,0,ticket,slow,1,1
13176.017777777775,1,11,0,13176.017777777775,0,subtask,slow,1,0
11850.207777777778,1,9,0,11850.207777777778,0,subtask,slow,1,0
18213.02388888889,1,0,0,18213.02388888889,0,ticket,slow,1,0
28224.85727,1,3,0,28224.85727027777,0,ticket,slow,1,0
34162.466738055555,1,1,0,34162.466738055555,0,ticket,slow,1,1
44910.978797777774,1,3,0,44910.97879805556,0,ticket,slow,1,1
27651.718866666663,1,0,0,27651.718866666663,0,ticket,slow,1,0
37662.91455944445,1,1,0,37662.91455972222,0,ticket,slow,1,1
41355.716137777774,1,5,0,41355.71613805556,0,ticket,slow,1,1
42633.71275305556,1,14,0,42633.71275333333,0,ticket,slow,1,1
45535.94713527778,1,9,0,45535.94713555555,0,ticket,slow,1,1
37806.055463888886,1,7,0,37806.05546416667,0,ticket,slow,1,1
89.68371749999999,4,5,0,22.420929930555555,0,ticket,fast,0,0
14949.42111111111,1,0,0,14949.42111111111,0,ticket,slow,1,0
18531.33194444445,2,2,0,9265.665972222225,0,subtask,slow,1,0
1964.6575,1,10,0,1964.6575,0,ticket,medium,0,0
14905.576111111111,3,0,0,4968.52537037037,0,ticket,slow,1,0
58496.15881666667,1,2,0,58496.15881666667,0,ticket,slow,1,1
51726.09544055555,1,5,0,51726.095440833335,0,subtask,slow,1,1
49900.21646805556,1,21,0,49900.21646833334,0,ticket,slow,1,1
8915.950833333334,1,4,0,8915.950833333334,0,subtask,medium,0,0
4982.665277777778,1,7,0,4982.665277777778,0,ticket,medium,0,0
4896.8125,1,29,0,4896.8125,0,ticket,medium,0,0
0.0036111111111111,1,0,0,0.0036111111111111,0,story,fast,0,0
49901.88099805555,1,6,0,49901.88099861111,0,ticket,slow,1,1
55441.64933888889,1,10,0,55441.64933888889,0,ticket,slow,1,1
51747.5202125,1,4,0,51747.52021277778,0,subtask,slow,1,1
60458.49984833333,1,3,0,60458.49984861112,0,subtask,slow,1,1
99.96758138888887,4,12,0,24.991895972222224,0,ticket,fast,0,0
49923.01275916667,1,0,0,49923.01275944444,0,subtask,slow,1,1
27101.899168333333,1,6,0,27101.899168333333,0,ticket,slow,1,0
29303.770770833336,1,6,0,29303.77077111111,0,ticket,slow,1,1
172.49110777777778,4,4,0,43.122777847222224,0,ticket,fast,0,0
55564.27193055555,1,2,0,55564.27193083333,0,subtask,slow,1,1
63128.63435333333,1,17,0,63128.63435361112,0,subtask,slow,1,1
33245.036266111114,1,6,0,33245.03626638889,0,ticket,slow,1,1
137.0013888888889,2,0,0,68.50069444444445,0,ticket,fast,0,0
49920.65176638889,1,0,0,49920.65176666667,0,ticket,slow,1,1
51582.35686583334,1,12,0,51582.35686611111,0,ticket,slow,1,1
43901.613001666665,1,1,0,43901.613001666665,0,ticket,slow,1,1
73587.11031472222,1,7,0,73587.11031472222,0,ticket,slow,1,1
51750.73706861111,1,19,0,51750.73706888889,0,ticket,slow,1,1
51750.22311194445,1,5,0,51750.22311222222,0,ticket,slow,1,1
51750.77342944444,1,52,0,51750.77342972222,0,ticket,slow,1,1
51706.71918277778,1,6,0,51706.71918416666,0,ticket,slow,1,1
51802.69391444445,1,2,0,51802.69391472222,0,ticket,slow,1,1
176.07944444444445,2,0,0,88.03986111111111,0,story,fast,0,0
47688.30664472222,1,2,0,47688.30664527778,0,subtask,slow,1,1
146.40485194444443,3,2,0,48.80161787037039,0,service,fast,0,0
0.0391666666666666,1,0,0,0.0391666666666666,0,story,fast,0,0
51604.90029222222,1,5,0,51604.9002925,0,ticket,slow,1,1
51605.37863638889,1,2,0,51605.37863666667,0,subtask,slow,1,1
160.17489888888892,5,12,0,32.03499311111111,0,service,fast,0,0
51605.37002611112,1,1,0,51605.37002638889,0,subtask,slow,1,1
47263.8862325,1,20,0,47263.886232777775,0,ticket,slow,1,1
51655.63256833333,1,3,0,51655.63256861112,0,ticket,slow,1,1
65571.45144611111,1,1,0,65571.45144638889,0,subtask,slow,1,1
1389.4133563888888,6,7,0,231.56889300925928,0,ticket,medium,0,0
26262.59390111111,1,11,0,26262.59390138889,0,ticket,slow,1,0
56791.70977361111,1,21,0,56791.70977388888,0,ticket,slow,1,1
48169.064236666665,1,7,0,48169.064236666665,0,ticket,slow,1,1
21439.372526944444,1,5,0,21439.372526944444,0,ticket,slow,1,0
30458.225630555557,1,7,0,30458.22563083333,0,ticket,slow,1,1
31511.812670833333,1,17,0,31511.812670833333,0,ticket,slow,1,1
32860.65439888889,1,4,0,32860.65439916667,0,ticket,slow,1,1
51561.549025,1,5,0,51561.549025277774,0,ticket,slow,1,1
67394.00058083334,1,16,0,67394.00058111112,0,ticket,slow,1,1
